input_text,target_text
9 Sep 1992,1992-09-09
2028-08-12T14:26:05+2500,2028-08-12
1994-03-14T22:06:11+00:00,1994-03-14
1996-05-24T18:58:35+2500,1996-05-24
Ngày 17-6-2034,2034-06-17
1996-04-01T21:14:08.193917Z,1996-04-01
ngày 9 tháng 8 năm 2001,2001-08-09
20100430193949411569033,2010-04-30
2010-11-20T20:32:45Z+3,2010-11-20
2016-02-11T22:41:43-05:00,2016-02-11
"September 6, 1999",1999-09-06
2030-10-23T15:16:37.886393931Z,2030-10-23
2007-11-25T03:07:23.652875Z,2007-11-25
Event at 1994-07-11T14:50:39,1994-07-11
ngày 6 tháng 4 năm 1992,1992-04-06
"April 22, 2027",2027-04-22
2025-04-18T15:10:13+2500,2025-04-18
5.2.2013T4-29-48,2013-02-05
3.2.2019T8-39-46,2019-02-03
"December 17, 2019",2019-12-17
The system recorded 20261205071201,2026-12-05
2012_07_17,2012-07-17
The system recorded 20231113183438,2023-11-13
The system recorded 20101204223030,2010-12-04
2019-02-20T18:11:21.911624Z,2019-02-20
2033|12|16,2033-12-16
1798736400000000000,2027-01-01
2003-06-11T22:03:09.711598Z,2003-06-11
20140927022245662,2014-09-27
2018_02_18T20_57_17+00:00,2018-02-18
1995-01-14T15:38:48,1995-01-14
2032-06-17T14:55:37.498277Z,2032-06-17
1992-01-12,1992-01-12
28-6-1992,1992-06-28
ngày 27 tháng 3 năm 2016,2016-03-27
"January 7, 2028",2028-01-07
20331212105006164664477,2033-12-12
2011-07-07T16:35:13.353Z,2011-07-07
2029-04-16T13:26:21.961053Z,2029-04-16
30.7.2035T5-49-31,2035-07-30
1996_03_06T13_5_2+2500,1996-03-06
2019-09-21T13:38:17Z+3,2019-09-21
1292173200000,2010-12-13
1765040400000000000,2025-12-07
1990-10-06T10:30:02Z+3,1990-10-06
2005_10_02T9_18_47-0300,2005-10-02
11 tháng 1 năm 2022,2022-01-11
752000400000,1993-10-31
2022-02-19T12:09:01,2022-02-19
4 tháng 7 năm 2013,2013-07-04
2016-06-21T06:35:24Z+3,2016-06-21
2018-02-05T16:00:21.303Z,2018-02-05
Sự kiện diễn ra vào 9/6/2011 16:25,2011-06-09
1068483600000000000,2003-11-11
15.12.05,2005-12-15
Ngày 31-3-2021,2021-03-31
2012-05-12T16:20:20,2012-05-12
2030-01-27,2030-01-27
"January 29, 2002",2002-01-29
02|17|2027,2027-02-17
"5th of August, 2024",2024-08-05
2015-02-21T21:30:37Z+3,2015-02-21
31|8|2020,2020-08-31
12/01/33,2033-01-12
12-3-2027,2027-03-12
The system recorded 20051212033358,2005-12-12
11.18.2016,2016-11-18
2002.10.16,2002-10-16
2/2/2003 giờ 0:4:17,2003-02-02
1999_08_05T8_34_10Z+3,1999-08-05
ngày 21 tháng 5 năm 1992,1992-05-21
ngày 30 tháng 1 năm 2026,2026-01-30
2-1-2027,2027-01-02
2005-04-09T11:22:12.311891710Z,2005-04-09
"April 3, 2003",2003-04-03
Ngày 10-6-2028,2028-06-10
2030-02-04T13:15:47.773103479Z,2030-02-04
The system recorded 20330714103555,2033-07-14
1991-01-24T00:38:08,1991-01-24
6 Jun 2032,2032-06-06
The system recorded 20111201230652,2011-12-01
05 27 2032,2032-05-27
880131600000,1997-11-22
29.05.90,1990-05-29
ngày 27 tháng 3 năm 2011,2011-03-27
38-5-2023,2023-05-19
1-1-2032,2032-01-01
"April 1, 2009",2009-04-01
9/14-2023,2023-07-09
1992-10-12T00:37:04.068336Z,1992-10-12
2026-07-12T20:34:03.432383776Z,2026-07-12
2001-03-19T03:22:44,2001-03-19
1021482000000,2002-05-16
04-10-2035,2035-04-10
10|11|98,1998-11-10
The system recorded 20010818144117,2001-08-18
Ngày 24-1-2013,2013-01-24
Event at 2019-11-05T10:41:58,2019-11-05
ngày 23 tháng 7 năm 1997,1997-07-23
2017.09.26,2017-09-26
1374944400,2013-07-28
"15th of December, 1999",1999-12-15
11-03-24,2024-03-11
21|04|34,2034-04-21
20160129145717304587,2016-01-29
9|2|2021,2021-02-09
1990-08-24T13:00:07.300575376Z,1990-08-24
2011|03|12,2011-03-12
2028_07_15T11_8_48-0300,2028-07-15
12/16-1993,1993-08-12
The system recorded 20111216113135,2011-12-16
2004-07-10T12:09:28.440Z,2004-07-10
1996-11-06T01:44:43.422Z,1996-11-06
Ngày 24-3-2019,2019-03-24
6 tháng 1 năm 2011,2011-01-06
2032/7/13T22557,2032-07-13
2034-02-20T13:22:13.885542656Z,2034-02-20
20000214113407957787907,2000-02-14
"26th of January, 2033",2033-01-26
2024-08-17T12:00:17+2500,2024-08-17
The system recorded 20030909105205,2003-09-09
28-7-1996,1996-07-14
20181228150100156135,2018-12-28
20220312101951067,2022-03-12
9/22-2027,2027-11-09
1996_06_03T15_33_18+07:00,1996-06-03
05_11_30,2030-11-05
27.5.2018T4-11-45,2018-05-27
2034 07 01,2034-07-01
1991-02-13T12:44:45+2500,1991-02-13
2022-07-07T19:44:22+2500,2022-07-07
12/07/2025,2025-12-07
The system recorded 20320223155709,2032-02-23
863370000000,1997-05-12
13.06.25,2025-06-13
02-07-1999,1999-02-07
18 August 2026,2026-08-18
2035-01-12T11:08:13.827Z,2035-01-12
The system recorded 20160423095656,2016-04-23
23/12/2024 giờ 12:8:34,2024-12-23
Event at 1994-10-03T10:14:50,1994-10-03
10/5/2000,2000-05-10
Sự kiện diễn ra vào 4/11/1993 15:21,1993-11-04
Event at 2026-04-15T23:55:35,2026-04-15
20181208153623518,2018-12-08
2007/05/11,2007-05-11
1994-09-23T17:44:00+2500,1994-09-23
2017-01-24T23:57:24+2500,2017-01-24
Sự kiện diễn ra vào 9/5/1992 19:31,1992-05-09
"February 19, 2003",2003-02-19
Sự kiện diễn ra vào 7/12/2024 2:45,2024-12-07
2028-03-06T01:05:38.298555Z,2028-03-06
27/4-1997,1997-02-27
"January 19, 2015",2015-01-19
10|12|2021,2021-12-10
12 October 2032,2032-10-12
2010/9/19T14230,2010-09-19
"August 20, 2011",2011-08-20
13 Jan 2023,2023-01-13
2.5.2035T23-21-45,2035-05-02
Event at 2035-07-14T15:14:47,2035-07-14
Event at 1990-03-05T23:55:14,1990-03-05
2010-02-03T20:28:50.098990Z,2010-02-03
"18th of February, 2029",2029-02-18
Sự kiện diễn ra vào 25/5/2013 11:58,2013-05-25
12.9.2032T15-2-31,2032-09-12
13 Aug 2032,2032-08-13
40-8-2023,2023-08-20
ngày 14 tháng 2 năm 2020,2020-02-14
23 Nov 1991,1991-11-23
The system recorded 19960506224839,1996-05-06
1829235600000,2027-12-20
ngày 30 tháng 9 năm 2031,2031-09-30
The system recorded 20091219002638,2009-12-19
23-3-2027,2027-03-23
1999-06-01T09:53:48Z+3,1999-06-01
17/14-2018,2018-07-17
19990104163749,1999-01-04
2020-06-10T05:02:18,2020-06-10
02_13_2006,2006-02-13
2009-12-18T19:11:27Z+3,2009-12-18
17_07_19,2019-07-17
10-9-1997,1997-09-10
18/11/2002 giờ 16:17:29,2002-11-18
2026-12-13T13:55:25.165408Z,2026-12-13
1211562000000000,2008-05-24
The system recorded 20291220093539,2029-12-20
22_1_1991,1991-01-22
1235926800000000,2009-03-02
25-06-25,2025-06-25
06-07-24,2024-07-06
22-8-2025,2025-08-22
2056381200000000,2035-03-02
ngày 4 tháng 10 năm 2030,2030-10-04
2007-03-15T21:07:08.474440Z,2007-03-15
1998-12-11T00:10:51.766771500Z,1998-12-11
853088400000,1997-01-13
2010-06-07T16:07:04+2500,2010-06-07
2004/3/7T112048,2004-03-07
ngày 20 tháng 1 năm 2010,2010-01-20
ngày 21 tháng 6 năm 2000,2000-06-21
2019-05-07T12:02:58.622Z,2019-05-07
13/12/2027 giờ 11:37:25,2027-12-13
17-9-1991,1991-09-17
36-12-2016,2016-12-18
2028-07-30T06:40:16.282548Z,2028-07-30
2019_12_31T5_53_59+3,2019-12-31
2011_12_30T5_1_21-05:00,2011-12-30
50-2-2027,2027-02-25
Sự kiện diễn ra vào 12/7/2004 12:25,2004-07-12
ngày 28 tháng 1 năm 2016,2016-01-28
10-1-1998,1998-01-05
The system recorded 20310906163253,2031-09-06
26.08.97,1997-08-26
15 tháng 2 năm 2007,2007-02-15
6 tháng 12 năm 2007,2007-12-06
20270928221233559087,2027-09-28
12 August 2030,2030-08-12
743101200000,1993-07-20
44-9-2015,2015-09-22
The system recorded 19970710151328,1997-07-10
Ngày 4-2-1996,1996-02-04
20221009112117152,2022-10-09
1993/2/26T5496,1993-02-26
7 Jan 2025,2025-01-07
1999-01-23T06:19:46.272623247Z,1999-01-23
31.12.2005T15-29-28,2005-12-31
2013/1/3T11951,2013-01-03
1741453200000000,2025-03-09
1172941200000,2007-03-04
20080708111130218647,2008-07-08
4-12-1996,1996-12-04
2004-04-01T17:56:48.601980704Z,2004-04-01
1055696400000000000,2003-06-16
2010-02-06T01:03:47,2010-02-06
2002-05-20T17:18:15+2500,2002-05-20
2025-07-22T04:58:29+2500,2025-07-22
15/10/2029 giờ 22:17:11,2029-10-15
1991-05-13T21:56:47+2500,1991-05-13
1995 11 26,1995-11-26
6|11|2025,2025-11-06
"8th of December, 2030",2030-12-08
2027-08-27T20:44:46.718691Z,2027-08-27
2035-10-04T12:22:32Z+3,2035-10-04
27-8-2031,2031-08-27
20120203172427312409,2012-02-03
05-17-1991,1991-05-17
20041115162601035,2004-11-15
29 August 2034,2034-08-29
"5th of May, 2007",2007-05-05
1998-07-29T16:58:49.115Z,1998-07-29
14 tháng 1 năm 2011,2011-01-14
1999-11-11T09:41:42.393269805Z,1999-11-11
1573750800000000,2019-11-15
17|01|26,2026-01-17
"September 6, 2027",2027-09-06
2024-12-23T17:24:36.124Z,2024-12-23
2009 06 05,2009-06-05
13 6 2013,2013-06-13
The system recorded 20050122085015,2005-01-22
Sự kiện diễn ra vào 5/8/2008 6:6,2008-08-05
19931116040015070501,1993-11-16
26.6.1994,1994-06-26
26.1.2029T0-41-50,2029-01-26
"June 24, 2002",2002-06-24
2030/05/06,2030-05-06
2-3-2002,2002-03-02
"June 10, 2016",2016-06-10
28/08/96,1996-08-28
1993-05-01T08:47:01+2500,1993-05-01
23.3.2023T20-57-44,2023-03-23
38-9-1996,1996-09-19
31 tháng 10 năm 1999,1999-10-31
1990_06_19,1990-06-19
2.2.2024,2024-02-02
1447693200000000000,2015-11-17
20310501100253300,2031-05-01
1/14-1999,1999-07-01
3/3/2002 giờ 17:51:50,2002-03-03
16|09|20,2020-09-16
20181227163518,2018-12-27
1990-07-12T04:01:00Z+3,1990-07-12
1994_08_10T8_55_22-0330,1994-08-10
5-9-2010,2010-09-05
29/7/1991 giờ 7:22:51,1991-07-29
20251005114126859522458,2025-10-05
2051024400,2034-12-30
20340904044216218903081,2034-09-04
11 Dec 1994,1994-12-11
27 tháng 5 năm 2026,2026-05-27
1990-05-17T23:47:30+2500,1990-05-17
2.12.1992T9-43-38,1992-12-02
2003-04-01T01:04:24,2003-04-01
The system recorded 20100326080312,2010-03-26
20131005214933909885,2013-10-05
The system recorded 20070901105509,2007-09-01
20350928023912187670285,2035-09-28
7.9.2033T7-45-30,2033-09-07
2031-01-26T23:52:09.588519Z,2031-01-26
2014-06-02T23:20:15.728Z,2014-06-02
2005-05-05T10:29:25Z+3,2005-05-05
20010315210502998666,2001-03-15
3 Oct 2025,2025-10-03
28-4-1999,1999-04-28
20280130113535118,2028-01-30
The system recorded 20031204030431,2003-12-04
27_2_2007,2007-02-27
2000 12 17,2000-12-17
"July 1, 2020",2020-07-01
1996-05-16T23:35:36.355572168Z,1996-05-16
20330115132224355,2033-01-15
20160730174956,2016-07-30
1 tháng 1 năm 1993,1993-01-01
2002/8/31T2345,2002-08-31
2017_01_12T18_53_4+0500,2017-01-12
"February 14, 1991",1991-02-14
2010-11-08T00:01:13Z+3,2010-11-08
23/16-2019,2019-08-23
11-8-2022,2022-08-11
2026_03_23T7_6_41+2500,2026-03-23
30 December 1998,1998-12-30
16/20-2035,2035-10-16
20201002035209058682124,2020-10-02
ngày 27 tháng 3 năm 2008,2008-03-27
The system recorded 19981219101004,1998-12-19
5-10-2009,2009-10-05
2035/3/9T235140,2035-03-09
779994000000000000,1994-09-20
15 Mar 2023,2023-03-15
4 Nov 2007,2007-11-04
30 tháng 4 năm 2010,2010-04-30
20 December 2029,2029-12-20
Sự kiện diễn ra vào 27/4/1991 1:8,1991-04-27
08.15.2006,2006-08-15
1930582800000000,2031-03-07
Ngày 13-5-1996,1996-05-13
"May 3, 2007",2007-05-03
"10th of July, 2008",2008-07-10
21 tháng 9 năm 2032,2032-09-21
21|7|1993,1993-07-21
25 Dec 2020,2020-12-25
1796144400,2026-12-02
20151111162731,2015-11-11
1961686800000000,2032-03-01
"June 18, 2000",2000-06-18
The system recorded 20041021235220,2004-10-21
6/2/2029 giờ 8:22:53,2029-02-06
2028733200000000000,2034-04-16
20120905075658,2012-09-05
1966438800000,2032-04-25
"14th of April, 2027",2027-04-14
2024-03-04T01:32:11,2024-03-04
19970918202448721680626,1997-09-18
1393952400,2014-03-05
"5th of September, 1997",1997-09-05
Event at 2031-07-19T8:15:42,2031-07-19
Event at 2015-12-21T13:10:15,2015-12-21
ngày 9 tháng 10 năm 2016,2016-10-09
Sự kiện diễn ra vào 27/12/2026 13:55,2026-12-27
23 11 91,1991-11-23
1994-02-09T18:44:36.286261139Z,1994-02-09
1998-07-07T23:55:00,1998-07-07
"11th of February, 2027",2027-02-11
2000-04-26T21:42:38.477Z,2000-04-26
2005-12-22T16:26:15,2005-12-22
22/14-2008,2008-07-22
2027/08/17,2027-08-17
Ngày 11-1-2003,2003-01-11
2023-12-15T23:18:56,2023-12-15
1090429200000000000,2004-07-22
The system recorded 20131108115939,2013-11-08
"June 16, 2011",2011-06-16
09_16_2010,2010-09-16
5-2-2013,2013-02-05
20180216033602914209882,2018-02-16
2002/3/24T15955,2002-03-24
21/09/31,2031-09-21
20070305021336902399606,2007-03-05
20030805223718478,2003-08-05
"31th of March, 2002",2002-03-31
2006_03_17,2006-03-17
2.2.2033T6-15-59,2033-02-02
2032-12-18,2032-12-18
Event at 2022-08-31T23:28:15,2022-08-31
20021029224114498,2002-10-29
1230570000000000000,2008-12-30
1475600400,2016-10-05
30 Mar 2027,2027-03-30
54-1-1990,1990-01-27
17-6-2017,2017-06-17
5.9.2030T20-56-49,2030-09-05
Event at 1997-03-02T23:58:31,1997-03-02
6 tháng 9 năm 2022,2022-09-06
Ngày 14-5-2023,2023-05-14
17 Mar 1996,1996-03-17
1992-02-10T13:15:53.568934017Z,1992-02-10
17 August 2026,2026-08-17
1933693200,2031-04-12
"21th of September, 1995",1995-09-21
2025-02-10T14:05:51.874912290Z,2025-02-10
2035/10/30T191221,2035-10-30
10 tháng 6 năm 2033,2033-06-10
2009-05-12T14:55:13,2009-05-12
1/4-2024,2024-02-01
2017-02-03T17:26:41.171747Z,2017-02-03
1168966800,2007-01-17
05-04-2004,2004-05-04
Ngày 16-8-2033,2033-08-16
1992-04-20T17:26:21-0330,1992-04-20
2002-06-06T05:07:44.171524Z,2002-06-06
20090802092414,2009-08-02
2021-06-09T18:47:11Z+3,2021-06-09
Sự kiện diễn ra vào 11/12/1997 13:37,1997-12-11
20260109013827123537,2026-01-09
17.1.1998T15-39-3,1998-01-17
20221110030036,2022-11-10
11/25/2003,2003-11-25
1142269200,2006-03-14
20301119222039773,2030-11-19
1992-01-18T01:13:57-0300,1992-01-18
20180409160410335,2018-04-09
2006-12-02T09:05:06+2500,2006-12-02
23/12/1995 giờ 0:43:14,1995-12-23
05.09.11,2011-09-05
07_04_26,2026-04-07
1992-07-15T11:23:36.218655Z,1992-07-15
2034-01-13T04:24:16.624Z,2034-01-13
Sự kiện diễn ra vào 17/12/1999 19:17,1999-12-17
2020_10_12T1_47_42Z,2020-10-12
2005-04-10T12:52:03.156127475Z,2005-04-10
2028-02-05T01:56:28Z+3,2028-02-05
1706979600000000000,2024-02-04
1203354000000,2008-02-19
28/8/2024 giờ 19:2:29,2024-08-28
6-1-2027,2027-01-06
2033-09-03T08:57:13.731Z,2033-09-03
771354000,1994-06-12
30-3-2008,2008-03-30
8-1-2031,2031-01-04
2001-02-22T22:07:32.596484Z,2001-02-22
2020-05-28T18:03:08Z+3,2020-05-28
812480400,1995-10-01
1089824400,2004-07-15
20171014043240339084,2017-10-14
1048006800000,2003-03-19
1994-08-24T22:43:01+00:00,1994-08-24
2001/1/5T7122,2001-01-05
6.1.1998T13-6-9,1998-01-06
14/10-2029,2029-05-14
1992-11-13T02:08:46.961202Z,1992-11-13
8_3_2032,2032-03-08
2031-04-15T18:07:36.007966750Z,2031-04-15
1 tháng 2 năm 2018,2018-02-01
2031-04-11T23:53:23Z+3,2031-04-11
25.4.2018T10-51-52,2018-04-25
1906995600000000,2030-06-07
The system recorded 20300714101422,2030-07-14
1992-01-02T23:37:04Z+3,1992-01-02
"27th of February, 2025",2025-02-27
The system recorded 20220221193533,2022-02-21
10 tháng 10 năm 2009,2009-10-10
2007_08_03T20_21_13-0330,2007-08-03
26-11-1999,1999-11-13
ngày 30 tháng 5 năm 2034,2034-05-30
1995-06-22T16:26:59.503Z,1995-06-22
"October 20, 2021",2021-10-20
01/31/2022,2022-01-31
8 September 2013,2013-09-08
31-8-1997,1997-08-31
1956934800000000000,2032-01-06
2014|01|21,2014-01-21
20080409151159491,2008-04-09
09|13|2015,2015-09-13
22.1.2027,2027-01-22
2034-09-29T14:53:15,2034-09-29
1673370000,2023-01-11
9-1-1999,1999-01-09
27 Jan 2011,2011-01-27
20330622021851,2033-06-22
12/4/2034,2034-04-12
24 tháng 1 năm 1998,1998-01-24
ngày 26 tháng 1 năm 1995,1995-01-26
2023-09-12T00:06:59.561Z,2023-09-12
ngày 12 tháng 10 năm 2023,2023-10-12
16.3.2035T1-19-6,2035-03-16
Event at 2012-08-09T6:33:32,2012-08-09
25 tháng 11 năm 2031,2031-11-25
1649782800000,2022-04-13
10.12.2005T1-7-36,2005-12-10
Sự kiện diễn ra vào 1/3/1992 14:54,1992-03-01
10.4.2033T7-52-33,2033-04-10
1429203600000000,2015-04-17
1-1-2017,2017-01-01
19930921211622833,1993-09-21
20180206094122,2018-02-06
17 April 2029,2029-04-17
"July 15, 2011",2011-07-15
Event at 2013-09-23T10:20:13,2013-09-23
30 Dec 2000,2000-12-30
6 tháng 11 năm 2004,2004-11-06
24-07-35,2035-07-24
1/4/2027 giờ 3:25:36,2027-04-01
Ngày 3-3-1991,1991-03-03
ngày 7 tháng 8 năm 1994,1994-08-07
36-4-1998,1998-04-18
2000-11-24T02:44:15+2500,2000-11-24
2005-06-13T10:42:55Z+3,2005-06-13
17 Oct 2008,2008-10-17
3/1/2013 giờ 22:5:51,2013-01-03
44-9-2015,2015-09-22
27 Apr 2033,2033-04-27
Sự kiện diễn ra vào 19/8/2006 21:35,2006-08-19
23/4/1991 giờ 13:14:21,1991-04-23
36-12-2011,2011-12-18
Event at 1990-09-06T1:1:22,1990-09-06
648061200000,1990-07-16
20310303202314835279,2031-03-03
2024-01-20T10:39:54.873637Z,2024-01-20
20230417171518,2023-04-17
799261200000,1995-05-01
19970524170226260584711,1997-05-24
34-10-2010,2010-10-17
9/6/2012 giờ 4:32:24,2012-06-09
16 Apr 1991,1991-04-16
"July 3, 2015",2015-07-03
1290272400000000000,2010-11-21
2023_07_16T12_50_28-0300,2023-07-16
19991028055417325771,1999-10-28
Event at 2001-07-12T7:36:0,2001-07-12
5-4-2024,2024-04-05
1466787600000,2016-06-25
04|01|2028,2028-04-01
12.8.2007T10-14-37,2007-08-12
ngày 6 tháng 10 năm 2012,2012-10-06
20260401230748676973,2026-04-01
ngày 15 tháng 11 năm 2033,2033-11-15
Sự kiện diễn ra vào 30/11/2008 11:13,2008-11-30
10-1-2023,2023-01-05
716662800000,1992-09-17
Ngày 20-11-2010,2010-11-20
22-12-1990,1990-12-11
2005_03_18T11_21_9+07:00,2005-03-18
2022-03-09T17:32:46.036234Z,2022-03-09
2028-02-03T10:30:40Z+3,2028-02-03
Ngày 12-8-1996,1996-08-12
12 tháng 1 năm 2000,2000-01-12
1990_01_23T3_10_0-0330,1990-01-23
20300611041425956892,2030-06-11
ngày 10 tháng 1 năm 2027,2027-01-10
2012-06-25T20:59:47-0330,2012-06-25
20300804000841893,2030-08-04
2014-03-09,2014-03-09
The system recorded 20241201195536,2024-12-01
2008-05-08T14:10:48.846Z,2008-05-08
2012-07-14T20:39:24Z+3,2012-07-14
12-10-2030,2030-10-12
1356022800,2012-12-21
20320502052233206,2032-05-02
1480784400000000,2016-12-04
20140619233059674311,2014-06-19
19-09-16,2016-09-19
18 September 2028,2028-09-18
1451062800000000000,2015-12-26
ngày 13 tháng 8 năm 2035,2035-08-13
2016/8/16T232447,2016-08-16
1991-12-01T22:44:43.450Z,1991-12-01
Event at 1996-01-24T19:19:41,1996-01-24
1918314000,2030-10-16
25 Jun 2006,2006-06-25
2016-06-20T04:26:52+3,2016-06-20
1998_12_22T15_39_2+0500,1998-12-22
20050225063410821,2005-02-25
2008-07-03T20:16:02,2008-07-03
2005-03-31T05:19:20,2005-03-31
ngày 28 tháng 11 năm 2013,2013-11-28
21 tháng 5 năm 2021,2021-05-21
1 tháng 2 năm 2006,2006-02-01
Event at 2003-10-01T16:16:43,2003-10-01
27 10 33,2033-10-27
9-4-2017,2017-04-09
2018-05-28T15:47:50.977305Z,2018-05-28
1990-12-08T08:23:45Z+3,1990-12-08
ngày 10 tháng 12 năm 2033,2033-12-10
2058627600000000,2035-03-28
26/12/2023 giờ 15:0:15,2023-12-26
2018-11-15T21:31:09-05:00,2018-11-15
1/1/2024 giờ 4:17:46,2024-01-01
08_21_2018,2018-08-21
1391446800000000000,2014-02-04
ngày 21 tháng 10 năm 2021,2021-10-21
5-7-2007,2007-07-05
2004-02-10T23:34:34Z+3,2004-02-10
20351123012620,2035-11-23
15 tháng 10 năm 2003,2003-10-15
20091102170919781791056,2009-11-02
ngày 6 tháng 7 năm 2019,2019-07-06
10.19.1997,1997-10-19
2003-09-14T04:16:17,2003-09-14
2013/10/20T10285,2013-10-20
19960830033107667,1996-08-30
14 tháng 8 năm 2032,2032-08-14
"July 21, 2019",2019-07-21
1473613200000,2016-09-12
ngày 18 tháng 8 năm 2028,2028-08-18
16-10-2028,2028-10-16
2035-03-12T11:39:33,2035-03-12
16 tháng 11 năm 1998,1998-11-16
2011-11-04,2011-11-04
25/18-1994,1994-09-25
Ngày 21-5-2021,2021-05-21
2005_06_28T17_20_51+00:00,2005-06-28
16 1 2010,2010-01-16
2019/3/26T153041,2019-03-26
1993-05-08T00:06:50.794Z,1993-05-08
20060704105300,2006-07-04
941302800000000,1999-10-31
1662829200000000000,2022-09-11
"August 21, 1990",1990-08-21
1206032400,2008-03-21
05|09|2034,2034-05-09
995562000000000,2001-07-20
2019-05-11T18:38:58Z+3,2019-05-11
36-3-2011,2011-03-18
"December 7, 1994",1994-12-07
2029-06-14T04:26:25+0500,2029-06-14
20190424103237282244,2019-04-24
17-9-2001,2001-09-17
2018-02-21T06:44:49Z+3,2018-02-21
2014-01-19T14:53:39+08,2014-01-19
08 12 08,2008-12-08
2006-03-25T18:52:36.406596337Z,2006-03-25
2029/10/11,2029-10-11
1615482000,2021-03-12
Ngày 29-2-2016,2016-02-29
5 tháng 7 năm 1992,1992-07-05
22|06|06,2006-06-22
5/12/2006 giờ 0:37:18,2006-12-05
2024_08_27T10_52_53+0500,2024-08-27
22.2.2021T15-48-26,2021-02-22
20070823140123,2007-08-23
02|22|2009,2009-02-22
2034_06_16,2034-06-16
Ngày 5-10-2026,2026-10-05
20220827103315274949669,2022-08-27
20270823030723538538222,2027-08-23
1558803600,2019-05-26
"16th of January, 2023",2023-01-16
24 tháng 7 năm 1996,1996-07-24
1998-03-14T12:51:14.671254Z,1998-03-14
2035-04-10T00:33:58+2500,2035-04-10
10-13-2005,2005-10-13
8 Jul 2023,2023-07-08
Event at 2016-08-13T12:56:14,2016-08-13
"16th of September, 1990",1990-09-16
8-11-1995,1995-11-04
2005-06-25T22:54:46.312687Z,2005-06-25
30 11 2027,2027-11-30
20170801193830444727332,2017-08-01
26|2|1999,1999-02-26
1770915600,2026-02-13
2007-12-14T21:41:27.703411Z,2007-12-14
19/4-2013,2013-02-19
2017-10-04T20:42:39+2500,2017-10-04
1945443600000000000,2031-08-26
54-1-1999,1999-01-27
"December 6, 1993",1993-12-06
1999-02-09T04:52:56.982569702Z,1999-02-09
2004-08-05T03:48:50.104Z,2004-08-05
Sự kiện diễn ra vào 7/6/2024 18:57,2024-06-07
20010220090906435487,2001-02-20
1994/4/1T113333,1994-04-01
1991-07-18T03:12:29.403Z,1991-07-18
14 Oct 2012,2012-10-14
The system recorded 20020509205833,2002-05-09
1730048400,2024-10-28
24/24-2005,2005-12-24
23|06|18,2018-06-23
2014/10/23T45437,2014-10-23
1182358800000000000,2007-06-21
10-11-2009,2009-11-05
The system recorded 20340104115306,2034-01-04
17/8-2016,2016-04-17
26 04 05,2005-04-26
"December 4, 1994",1994-12-04
1.6.2013T20-31-12,2013-06-01
1982336400000000000,2032-10-26
Sự kiện diễn ra vào 12/10/2030 13:44,2030-10-12
1924621200000000,2030-12-28
1192208400000000000,2007-10-13
1994_12_22T13_25_40+0500,1994-12-22
1990-09-13T17:56:35.028252Z,1990-09-13
20061127150637411,2006-11-27
2011-04-03T00:15:11Z+3,2011-04-03
ngày 26 tháng 11 năm 2014,2014-11-26
1418230800000,2014-12-11
20070217101159349,2007-02-17
2028/8/12T112752,2028-08-12
Event at 2011-08-24T19:16:54,2011-08-24
24-5-2016,2016-05-12
29 tháng 9 năm 2035,2035-09-29
2031-02-18T06:56:18Z+3,2031-02-18
20320306192601317231,2032-03-06
1004374800000000000,2001-10-30
