input_text,target_text
2-12-26,2026-02-12
27Aug2007,2007-08-27
16 Ma 2003,2003-03-16
"October 4, 2033",2033-10-04
12/21/12,2012-12-21
1-21-90,1990-01-21
4 Se 2011,2011-09-04
18th of August 1990,1990-08-18
2020-4-23,2020-04-23
2029/2,2029-02-04
"August 18, 2009",2009-08-18
19/1/29,2029-01-19
26.5.1990,1990-05-26
18-7-2035,2035-07-18
2028/12/7,2028-12-07
4/2/19,2019-02-04
16 Jun 1994,1994-06-16
21/8/25,2025-08-21
23 March 2029,2029-03-23
28:7:2006,2006-07-28
9Mar2011,2011-03-09
11/15/1990,1990-11-15
5/9-1994,1994-09-05
8 tháng 10 năm 2010,2010-10-08
Sep 13 34,2034-09-13
10/10/35,2035-10-10
2008/4/28,2008-04-28
15 Jul 2023,2023-07-15
2031-5-10,2031-05-10
27/24-2024,2024-12-27
5/2/19,2019-02-05
"Apr 21th, 2034",2034-04-21
ngày 11 tháng 4 năm 2000,2000-04-11
1996-7-22,1996-07-22
1997-1-22,1997-01-22
"Aug 25th, 1991",1991-08-25
13.3.2029,2029-03-13
2035/2/23,2035-02-23
2022/5/9,2022-05-09
6/6/93,1993-06-06
1/11/31,2031-11-01
5Oct2016,2016-10-05
21/6/2006,2006-06-21
10-1,2035-01-10
3rd of August 1998,1998-08-03
9-8-90,1990-09-08
ngày 14 tháng 10 năm 2002,2002-10-14
20/12-2020,2020-12-20
18th of October 2002,2002-10-18
2021/6,2021-06-02
26/5/2024,2024-05-26
"Jan 3rd, 2017",2017-01-03
8/1/2018,2018-01-08
14042026,2026-04-14
6/5-2012,2012-05-06
12/12/2013,2013-04-12
8.9.2010,2010-09-08
2nd of August 2025,2025-08-02
10-11-16,2016-10-11
7.8.2013,2013-08-07
6/3/1994,1994-03-06
ngày 14 tháng 8 năm 2035,2035-08-14
"Jan 24th, 1996",1996-01-24
3Aug2001,2001-08-03
"May 7, 2026",2026-05-07
12-22-25,2025-12-22
9 May 2028,2028-05-09
25/6-2000,2000-03-25
1-16-20,2020-01-16
14:2:2009,2009-02-14
5Jul2016,2016-07-05
19-11-1990,1990-11-19
23.5.2017,2017-05-23
2/6/2009,2009-02-02
ngày 11 tháng 8 năm 2023,2023-08-11
22-5,2017-05-22
25.1.2034,2034-01-25
Jan 14 94,1994-01-14
15/3/2033,2033-03-15
13 Fe 2020,2020-02-13
56-12-2010,2010-12-28
26th of April 2011,2011-04-26
27/14-2000,2000-07-27
28/36/1992,1992-12-28
1 Ma 1999,1999-03-01
8/12/1992,1992-08-12
2035-2-7,2035-02-07
15/27/2003,2003-09-15
48-12-2026,2026-12-24
18.10.2013,2013-10-18
Mar 3 25,2025-03-03
13Oct2033,2033-10-13
11/23/93,1993-11-23
22/8/93,1993-08-22
17 tháng 7 năm 2002,2002-07-17
10/4/17,2017-10-04
16 June 2032,2032-06-16
8/8/1997,1997-08-08
"Jan 15th, 2023",2023-01-15
27/6-2011,2011-06-27
2009/7/12,2009-07-12
18/1-2022,2022-01-18
2/6/2026,2026-06-02
17/27/2025,2025-09-17
13/11/23,2023-11-13
3/4/2022,2022-04-03
1990/12,1990-12-09
"Sep 12th, 2004",2004-09-12
3-15-28,2028-03-15
2015/8,2015-08-13
21th of October 2012,2012-10-21
8/11/2022,2022-08-11
"May 6th, 1992",1992-05-06
May 13 33,2033-05-13
25:4:2009,2009-04-25
15/7/04,2004-07-15
"July 12, 2015",2015-07-12
18 Mar 2024,2024-03-18
2005/11/9,2005-11-09
"Sep 27th, 2008",2008-09-27
17 Nov 1998,1998-11-17
ngày 15 tháng 11 năm 2022,2022-11-15
2032/1,2032-01-10
4/8/2000,2000-08-04
"Feb 22th, 1994",1994-02-22
2/10-2021,2021-10-02
ngày 5 tháng 4 năm 2032,2032-04-05
16/9/29,2029-09-16
24th of October 2009,2009-10-24
18062021,2021-06-18
12/21/2012,2012-07-12
"May 4, 2002",2002-05-04
6 Jun 2034,2034-06-06
19-2-2011,2011-02-19
20 March 2021,2021-03-20
2020/8,2020-08-28
ngày 18 tháng 12 năm 2033,2033-12-18
ngày 14 tháng 4 năm 2021,2021-04-14
1996-8-26,1996-08-26
2 August 1999,1999-08-02
2013/2/5,2013-02-05
09012021,2021-01-09
1/8/94,1994-01-08
2024-11-11,2024-11-11
8.4.2005,2005-04-08
21/9/2021,2021-09-21
2032/3,2032-03-12
ngày 6 tháng 11 năm 2018,2018-11-06
"Feb 17th, 2030",2030-02-17
1/20/01,2001-01-20
6/3/1993,1993-01-06
14:11:2003,2003-11-14
17th of July 2009,2009-07-17
24122026,2026-12-24
19/3-2012,2012-03-19
ngày 13 tháng 1 năm 1990,1990-01-13
2020/9/9,2020-09-09
24 Apr 1992,1992-04-24
28/11/09,2009-11-28
19/8/2018,2018-08-19
18/10-2020,2020-05-18
22 Sep 2012,2012-09-22
8 Nov 2025,2025-11-08
14May2018,2018-05-14
ngày 7 tháng 7 năm 2016,2016-07-07
19:3:2007,2007-03-19
21Oct2001,2001-10-21
15/6-2033,2033-03-15
15/4/2028,2028-04-15
12th of May 1997,1997-05-12
21102024,2024-10-21
6th of September 1995,1995-09-06
ngày 26 tháng 9 năm 2033,2033-09-26
17 tháng 2 năm 1994,1994-02-17
14-6-2017,2017-06-14
16/1/2003,2003-01-16
1996-6-11,1996-06-11
07102030,2030-10-07
2030-12-1,2030-12-01
19/8-2006,2006-04-19
1-18-19,2019-01-18
9/4/2021,2021-04-09
21/12-2013,2013-12-21
19/5/35,2035-05-19
ngày 24 tháng 1 năm 2011,2011-01-24
2021/4,2021-04-01
4:1:2023,2023-01-04
4th of May 2008,2008-05-04
8/14-1993,1993-07-08
7/11/2024,2024-11-07
5-5-14,2014-05-05
12-1-1992,1992-01-06
25/8-1992,1992-04-25
13/1/31,2031-01-13
7/3/1995,1995-01-07
11:12:2029,2029-12-11
18122008,2008-12-18
22/18/2025,2025-06-22
4th of November 2016,2016-11-04
6Feb1990,1990-02-06
5-9,2010-09-05
ngày 16 tháng 3 năm 2004,2004-03-16
12/3/13,2013-12-03
1-12-2021,2021-12-01
22/1/2006,2006-01-22
25 August 2022,2022-08-25
Jul 10 98,1998-07-10
4-4,1991-04-04
18May2011,2011-05-18
ngày 9 tháng 2 năm 2004,2004-02-09
1997-4-4,1997-04-04
20th of April 2004,2004-04-20
11/4/2026,2026-11-04
22-9-1992,1992-09-11
21/12/32,2032-12-21
17 Ju 2023,2023-06-17
2024-6-28,2024-06-28
"Jan 23th, 2033",2033-01-23
12/22/21,2021-12-22
1991-11-17,1991-11-17
28 January 2011,2011-01-28
May 27 06,2006-05-27
19.2.1993,1993-02-19
3/1/12,2012-01-03
26-3,2024-03-26
2/16/2017,2017-02-16
1-5,2005-05-01
18 Oc 2030,2030-10-18
2031/6,2031-06-16
28-8,1999-08-28
1/23/19,2019-01-23
03052003,2003-05-03
18:12:2011,2011-12-18
1990/3,1990-03-17
ngày 3 tháng 3 năm 2024,2024-03-03
27th of September 2035,2035-09-27
9/21/2023,2023-07-09
07052015,2015-05-07
4:6:1995,1995-06-04
6/21/2023,2023-06-21
3/8/04,2004-08-03
3/11/2025,2025-11-03
11/8-2023,2023-04-11
26:3:2030,2030-03-26
5.3.2033,2033-03-05
2006/7,2006-07-17
5/2/2010,2010-02-05
4/30/2031,2031-10-04
15/11/2018,2018-11-15
5/30/2007,2007-10-05
12 tháng 8 năm 2003,2003-08-12
8 tháng 12 năm 1998,1998-12-08
1 Jan 2012,2012-01-01
27/1-2032,2032-01-27
Feb 17 17,2017-02-17
2000/4/5,2000-04-05
2025/7/19,2025-07-19
25-4-2032,2032-04-25
16-2-2009,2009-02-08
10/19/2004,2004-10-19
7 June 1997,1997-06-07
1-1-1999,1999-01-01
5/10-1990,1990-10-05
23/12/2023,2023-12-23
2027/7,2027-07-21
9-4-2015,2015-04-09
ngày 13 tháng 2 năm 2018,2018-02-13
7/7/1991,1991-07-07
Jun 13 23,2023-06-13
22:9:1997,1997-09-22
13-5,2035-05-13
28/5/24,2024-05-28
5 Ju 2006,2006-07-05
1/9/93,1993-01-09
24 tháng 3 năm 2012,2012-03-24
"April 10, 2009",2009-04-10
1995-6-10,1995-06-10
ngày 1 tháng 5 năm 1992,1992-05-01
2024/5/19,2024-05-19
18-6-2007,2007-06-09
20 tháng 4 năm 1997,1997-04-20
19 tháng 10 năm 1997,1997-10-19
9Mar2027,2027-03-09
38-11-2023,2023-11-19
5:4:2023,2023-04-05
24-12-2019,2019-12-24
2003/10,2003-10-26
12/9/2031,2031-09-12
"October 28, 2018",2018-10-28
26/6/2013,2013-02-26
23/2-1992,1992-01-23
16:12:2019,2019-12-16
2016-8-16,2016-08-16
25-7,2035-07-25
10 tháng 5 năm 2008,2008-05-10
6.7.2019,2019-07-06
22/12-2018,2018-06-22
ngày 17 tháng 5 năm 1996,1996-05-17
17 Au 1999,1999-08-17
1-13-06,2006-01-13
26.3.2014,2014-03-26
4.3.1996,1996-03-04
"Aug 14th, 1998",1998-08-14
5/16-2006,2006-08-05
12 Ma 2005,2005-03-12
2028-11-12,2028-11-12
16 Sep 2000,2000-09-16
3 De 2035,2035-12-03
20/5/16,2016-05-20
"April 12, 1990",1990-04-12
9/9/2011,2011-03-09
11 Aug 2008,2008-08-11
14 Oc 2017,2017-10-14
2007/4/17,2007-04-17
44-8-2013,2013-08-22
6-1,2016-01-06
11/6/2033,2033-11-06
4/21/2010,2010-07-04
20062008,2008-06-20
12-8-2021,2021-08-12
5-6,2010-06-05
10/1/16,2016-10-01
4/4-2025,2025-02-04
24 Ma 2003,2003-05-24
10/4/16,2016-04-10
23-7,2035-07-23
1-5,2007-05-01
27Dec2015,2015-12-27
22Aug2029,2029-08-22
12/18/2012,2012-06-12
8 February 2001,2001-02-08
19-2,2006-02-19
20-9,2006-09-20
16 May 1997,1997-05-16
10/4-2007,2007-04-10
19112014,2014-11-19
ngày 16 tháng 10 năm 2026,2026-10-16
8-4-2012,2012-04-04
6/6/2030,2030-06-06
27 December 2019,2019-12-27
21/5-1998,1998-05-21
18:1:2005,2005-01-18
ngày 17 tháng 8 năm 2019,2019-08-17
"July 17, 2005",2005-07-17
1.5.2001,2001-05-01
8-9-2003,2003-09-04
1/16-2035,2035-08-01
18 September 2000,2000-09-18
24022034,2034-02-24
24-12-2000,2000-12-12
24071991,1991-07-24
18Feb2017,2017-02-18
5.6.2016,2016-06-05
2005-6-28,2005-06-28
7-10-09,2009-07-10
28 Au 1991,1991-08-28
2026-10-8,2026-10-08
15 Ju 2022,2022-06-15
25 August 1991,1991-08-25
15/11/26,2026-11-15
20/9/94,1994-09-20
12 September 2025,2025-09-12
27 tháng 8 năm 1995,1995-08-27
8/6/1996,1996-08-06
2006/4,2006-04-12
26/9/10,2010-09-26
22:3:2027,2027-03-22
12/22/14,2014-12-22
2/7/2028,2028-02-07
"February 23, 2018",2018-02-23
7May2029,2029-05-07
22/8/2009,2009-08-22
9 Sep 2015,2015-09-09
1/6/23,2023-01-06
11.5.2029,2029-05-11
Mar 23 28,2028-03-23
8th of August 2031,2031-08-08
"July 25, 2004",2004-07-25
2011-6-11,2011-06-11
2030-10-19,2030-10-19
15/2-2021,2021-02-15
25-1-2025,2025-01-25
16/3/2022,2022-01-16
ngày 6 tháng 3 năm 1997,1997-03-06
14.7.1993,1993-07-14
38-5-2001,2001-05-19
"September 6, 2010",2010-09-06
10th of April 2035,2035-04-10
24 Fe 2005,2005-02-24
16:6:1999,1999-06-16
1990/1/4,1990-01-04
May 13 33,2033-05-13
2005/4,2005-04-24
3rd of January 2031,2031-01-03
7:1:2010,2010-01-07
23/4-2035,2035-02-23
3/5/35,2035-05-03
2-1,2029-01-02
"December 22, 2027",2027-12-22
18 Oc 2026,2026-10-18
19/24-1997,1997-12-19
18:10:2032,2032-10-18
Jul 26 05,2005-07-26
38-4-1999,1999-04-19
28/8/1994,1994-08-28
16/8/28,2028-08-16
3/6-2026,2026-06-03
16.11.2012,2012-11-16
Apr 12 22,2022-04-12
26-11,2007-11-26
14/4/1995,1995-04-14
14-12-1990,1990-12-07
ngày 19 tháng 2 năm 2005,2005-02-19
06062003,2003-06-06
1/11/2020,2020-01-11
20 tháng 7 năm 1996,1996-07-20
"Feb 25th, 2013",2013-02-25
27/2-1998,1998-01-27
20-9-2016,2016-09-10
1995/6,1995-06-17
"Dec 15th, 2033",2033-12-15
25/5/2025,2025-05-25
May 23 31,2031-05-23
9/2-2012,2012-02-09
Jan 4 22,2022-01-04
9-13-31,2031-09-13
25/6-1990,1990-06-25
ngày 11 tháng 5 năm 2005,2005-05-11
"May 9th, 2009",2009-05-09
2033/4/10,2033-04-10
28-5-2003,2003-05-28
11/1/15,2015-01-11
18/22-2013,2013-11-18
25/14-2016,2016-07-25
5/4-2035,2035-04-05
8/30/2024,2024-10-08
11/26/22,2022-11-26
28/11/13,2013-11-28
13.6.2031,2031-06-13
13 tháng 8 năm 1994,1994-08-13
23/18/2005,2005-06-23
ngày 3 tháng 5 năm 2013,2013-05-03
11th of September 2028,2028-09-11
2006/7,2006-07-28
15/10/35,2035-10-15
10/3-2032,2032-03-10
13 December 2027,2027-12-13
1 Ma 2004,2004-03-01
Dec 11 27,2027-12-11
2013/6/7,2013-06-07
2028-10-24,2028-10-24
1-12-16,2016-01-12
18032034,2034-03-18
14 tháng 5 năm 2028,2028-05-14
9 February 2034,2034-02-09
11/12/2018,2018-04-11
2031/12,2031-12-11
1993/1,1993-01-06
24/3/1991,1991-03-24
22-6-2019,2019-06-11
3/23/11,2011-03-23
14/7/21,2021-07-14
4Feb1990,1990-02-04
6th of August 2007,2007-08-06
ngày 9 tháng 11 năm 1994,1994-11-09
12/16-2019,2019-08-12
17 Ju 2000,2000-06-17
10:2:2008,2008-02-10
"September 11, 2030",2030-09-11
9/14/2006,2006-09-14
2035/1,2035-01-28
9-11-18,2018-09-11
11Dec2017,2017-12-11
17/1/18,2018-01-17
18-3,2021-03-18
07011994,1994-01-07
"November 17, 2027",2027-11-17
3/22/15,2015-03-22
4/33/2003,2003-11-04
38-4-2028,2028-04-19
23.6.2011,2011-06-23
2008-7-1,2008-07-01
"April 12, 2031",2031-04-12
9-8,2002-08-09
25/3/2032,2032-01-25
24.10.2029,2029-10-24
1-21-91,1991-01-21
9-19-95,1995-09-19
2032-11-11,2032-11-11
Nov 19 90,1990-11-19
2009/4,2009-04-17
11-23-05,2005-11-23
11 Feb 2008,2008-02-11
7/4-2003,2003-04-07
3-15-31,2031-03-15
25:1:2021,2021-01-25
2/18/17,2017-02-18
12/10/2011,2011-12-10
2014/7/26,2014-07-26
1996/3/16,1996-03-16
17/7/13,2013-07-17
1.5.2014,2014-05-01
11/23/14,2014-11-23
11/6-2033,2033-06-11
11.1.1994,1994-01-11
10-8,2032-08-10
Nov 2 24,2024-11-02
11/4/12,2012-11-04
28-8-2028,2028-08-28
28/2-1999,1999-01-28
20042003,2003-04-20
18Apr1994,1994-04-18
28.4.2023,2023-04-28
"July 13, 2023",2023-07-13
3-26-32,2032-03-26
"Dec 23th, 2029",2029-12-23
6/11/92,1992-06-11
15/9/05,2005-09-15
14/6-2033,2033-06-14
13 No 2009,2009-11-13
16-9-2034,2034-09-16
2023-3-10,2023-03-10
3/10/01,2001-03-10
3/22/1998,1998-03-22
Nov 8 91,1991-11-08
1999/3,1999-03-05
15/6-2006,2006-06-15
22/7/05,2005-07-22
7/17/1993,1993-07-17
5/10-1994,1994-10-05
22/4/30,2030-04-22
25/9/91,1991-09-25
2-24-18,2018-02-24
20/3/11,2011-03-20
3-14-90,1990-03-14
2034/11,2034-11-26
23/18/1991,1991-06-23
11-8-16,2016-11-08
8/2/04,2004-02-08
13/1/2014,2014-01-13
2016/1/17,2016-01-17
23.2.2022,2022-02-23
"September 7, 2004",2004-09-07
28-5,2014-05-28
34-9-2005,2005-09-17
12/2/25,2025-02-12
18 Apr 2031,2031-04-18
13/30/2027,2027-10-13
4.9.2019,2019-09-04
14/8-2011,2011-04-14
26 January 2010,2010-01-26
16/6/33,2033-06-16
"Jan 15th, 2026",2026-01-15
25/2-2018,2018-01-25
20:6:2005,2005-06-20
18 Mar 2035,2035-03-18
7/12/2020,2020-07-12
28/2/27,2027-02-28
1990-9-24,1990-09-24
15 August 2007,2007-08-15
21/14-2004,2004-07-21
22 Mar 2028,2028-03-22
10/24-2030,2030-12-10
6-1,2007-01-06
8-20-19,2019-08-20
15:11:2004,2004-11-15
6 September 2000,2000-09-06
1998/2,1998-02-11
6-2-2015,2015-02-03
25 May 2012,2012-05-25
4/12-2006,2006-12-04
20/10-2006,2006-05-20
10-7-90,1990-10-07
2004/7/28,2004-07-28
4th of July 1995,1995-07-04
48-7-2003,2003-07-24
28-2,2002-02-28
18 February 2004,2004-02-18
13/11/2002,2002-11-13
ngày 3 tháng 3 năm 2003,2003-03-03
12:10:2026,2026-10-12
26/12/2015,2015-04-26
19-4,1991-04-19
44-5-2022,2022-05-22
2033/1,2033-01-04
10/5/27,2027-10-05
"February 12, 1992",1992-02-12
28-12,1993-12-28
17th of September 1992,1992-09-17
7/12/15,2015-12-07
"Feb 6th, 2005",2005-02-06
14/7-2007,2007-07-14
5-7-19,2019-05-07
19/2/22,2022-02-19
2/19/2004,2004-02-19
19/5/13,2013-05-19
9 June 2007,2007-06-09
13.12.2009,2009-12-13
2016/6/18,2016-06-18
25 September 2020,2020-09-25
2013-12-12,2013-12-12
2-11-2016,2016-11-01
"Jul 4th, 2026",2026-07-04
17-2,2001-02-17
10/23/24,2024-10-23
2-17-93,1993-02-17
11/16-2009,2009-08-11
10051993,1993-05-10
13/9/2008,2008-09-13
10 Oc 2011,2011-10-10
24/9-1999,1999-09-24
"February 6, 2002",2002-02-06
"Feb 19th, 2012",2012-02-19
1Jul2020,2020-07-01
18 February 2027,2027-02-18
28/9/11,2011-09-28
10/21/2001,2001-10-21
16/2-2028,2028-01-16
09032005,2005-03-09
52-3-1991,1991-03-26
2026/10,2026-10-14
2-7-1993,1993-07-01
9/12-1995,1995-12-09
2nd of March 1998,1998-03-02
3 August 1995,1995-08-03
14 De 2031,2031-12-14
10Sep2022,2022-09-10
2013/5/13,2013-05-13
ngày 21 tháng 6 năm 2022,2022-06-21
"May 19, 2024",2024-05-19
14/12/08,2008-12-14
22/5/11,2011-05-22
"March 26, 2008",2008-03-26
ngày 21 tháng 6 năm 1995,1995-06-21
1997-3-21,1997-03-21
15/8-2035,2035-08-15
"Dec 23th, 2024",2024-12-23
5 tháng 5 năm 2013,2013-05-05
19/22-2001,2001-11-19
8.12.2033,2033-12-08
"December 2, 1995",1995-12-02
3:7:2034,2034-07-03
1 tháng 2 năm 2026,2026-02-01
"Nov 17th, 2026",2026-11-17
21/10/2000,2000-10-21
ngày 15 tháng 9 năm 2030,2030-09-15
1.12.1999,1999-12-01
27.10.1994,1994-10-27
12 February 2023,2023-02-12
2027/9,2027-09-13
15/9/2009,2009-03-15
12-26-97,1997-12-26
14.1.1991,1991-01-14
6/17/96,1996-06-17
8/4/08,2008-04-08
25.10.1998,1998-10-25
27 tháng 2 năm 2032,2032-02-27
"November 7, 1998",1998-11-07
21 November 2034,2034-11-21
1/1-2007,2007-01-01
22-7-2018,2018-07-22
8 tháng 6 năm 2016,2016-06-08
18 December 2030,2030-12-18
6Aug2024,2024-08-06
24/5/2034,2034-05-24
12012031,2031-01-12
26-2,1992-02-26
8/1-2003,2003-01-08
18Aug2019,2019-08-18
13 tháng 5 năm 2029,2029-05-13
2013/3,2013-03-06
"January 3, 2009",2009-01-03
10/22-2029,2029-11-10
"May 24, 2023",2023-05-24
2002-12-13,2002-12-13
2011/9/13,2011-09-13
1/9-1997,1997-09-01
10 June 2035,2035-06-10
"February 24, 2014",2014-02-24
18 Fe 2027,2027-02-18
"Jun 15th, 2024",2024-06-15
12-3-1998,1998-03-06
27-3-2031,2031-03-27
3 Ma 2026,2026-05-03
Mar 7 98,1998-03-07
23 June 2032,2032-06-23
15Apr1991,1991-04-15
9 Ju 2004,2004-06-09
20/15/2033,2033-05-20
"May 5th, 2006",2006-05-05
09092003,2003-09-09
24071991,1991-07-24
25:3:1991,1991-03-25
2033/2,2033-02-16
"Dec 17th, 2022",2022-12-17
7:9:2013,2013-09-07
17-12-2017,2017-12-17
18-4,2016-04-18
20 November 2001,2001-11-20
24111991,1991-11-24
6:10:2007,2007-10-06
1/25/2016,2016-01-25
2014-12-20,2014-12-20
12 January 2013,2013-01-12
6-12,2028-12-06
4Dec2023,2023-12-04
26/9/2013,2013-09-26
11 De 2032,2032-12-11
7Aug1990,1990-08-07
12 December 2011,2011-12-12
2005-3-4,2005-03-04
2003/3,2003-03-11
28:7:2012,2012-07-28
23.10.2026,2026-10-23
ngày 3 tháng 1 năm 2032,2032-01-03
ngày 17 tháng 5 năm 2028,2028-05-17
23/4/28,2028-04-23
27 May 2024,2024-05-27
7/26/34,2034-07-26
22/21/2027,2027-07-22
ngày 24 tháng 5 năm 2018,2018-05-24
3-6-33,2033-03-06
24/3-2009,2009-03-24
9 Jul 2024,2024-07-09
05052001,2001-05-05
"Apr 15th, 2019",2019-04-15
25th of August 1994,1994-08-25
28-10-2026,2026-10-28
5/21/2006,2006-07-05
8:11:2026,2026-11-08
"June 7, 2027",2027-06-07
7/11/1997,1997-11-07
10-5-2025,2025-05-05
17 tháng 7 năm 2012,2012-07-17
16.9.2010,2010-09-16
13th of July 2010,2010-07-13
17.5.2006,2006-05-17
ngày 9 tháng 12 năm 2032,2032-12-09
1/3-2016,2016-03-01
5 tháng 8 năm 1996,1996-08-05
4-7-2013,2013-07-04
23/36/2002,2002-12-23
16/36/2005,2005-12-16
6-5-2018,2018-05-06
13th of September 2004,2004-09-13
2001-5-26,2001-05-26
09062012,2012-06-09
13/33/2023,2023-11-13
12 tháng 3 năm 2008,2008-03-12
38-2-1997,1997-02-19
12-22-06,2006-12-22
18/7-2035,2035-07-18
1/18/2023,2023-06-01
2010-4-12,2010-04-12
"March 14, 2007",2007-03-14
"Jul 7th, 2001",2001-07-07
15/9/2031,2031-03-15
26 tháng 2 năm 2019,2019-02-26
2001/11/14,2001-11-14
8.10.2000,2000-10-08
22/4/09,2009-04-22
14Mar2013,2013-03-14
27:10:2015,2015-10-27
2031/12/24,2031-12-24
"May 25th, 2029",2029-05-25
20-6,2033-06-20
2019/9/4,2019-09-04
1995/10,1995-10-03
12/2-2007,2007-02-12
6Mar1997,1997-03-06
10/8-2002,2002-04-10
4Oct2007,2007-10-04
26/6/2002,2002-06-26
"May 9th, 1992",1992-05-09
20121990,1990-12-20
25Feb2023,2023-02-25
10:9:2000,2000-09-10
ngày 28 tháng 1 năm 2005,2005-01-28
1991-9-11,1991-09-11
2-12-2016,2016-12-01
19Oct2012,2012-10-19
Nov 2 25,2025-11-02
30-11-2021,2021-11-15
18/7/2017,2017-07-18
3-1-98,1998-03-01
18/33/2015,2015-11-18
1997/3,1997-03-04
15Jan1999,1999-01-15
4/2/92,1992-04-02
26.11.2013,2013-11-26
11-26-23,2023-11-26
7th of July 2019,2019-07-07
1995/10,1995-10-01
27-4-1998,1998-04-27
02062031,2031-06-02
7/28/11,2011-07-28
27/12/93,1993-12-27
26/10-1995,1995-10-26
11-12-92,1992-11-12
"April 26, 1990",1990-04-26
15/7/08,2008-07-15
24111999,1999-11-24
17/11-2005,2005-11-17
09102002,2002-10-09
19-4,1993-04-19
17/8-2012,2012-04-17
19May2006,2006-05-19
8-1,2031-01-08
25.12.2016,2016-12-25
2006/11/17,2006-11-17
23/3/11,2011-03-23
26Jul2024,2024-07-26
12 Nov 2011,2011-11-12
2003/4/10,2003-04-10
7:11:2004,2004-11-07
2009/9,2009-09-13
23th of November 2033,2033-11-23
2/9/01,2001-02-09
28/12-1993,1993-06-28
3/15/2030,2030-05-03
Feb 28 27,2027-02-28
1Feb2009,2009-02-01
9/2-2016,2016-02-09
"Oct 7th, 2019",2019-10-07
2 tháng 4 năm 2004,2004-04-02
22-4-2033,2033-04-22
4/30/2004,2004-10-04
19052002,2002-05-19
2020-2-16,2020-02-16
Feb 2 04,2004-02-02
"June 16, 2013",2013-06-16
02032003,2003-03-02
12/8-2029,2029-08-12
7/12-1994,1994-12-07
6:3:2024,2024-03-06
May 13 09,2009-05-13
15 tháng 6 năm 2028,2028-06-15
"March 8, 2026",2026-03-08
21 Oct 1999,1999-10-21
15:9:1991,1991-09-15
6/6/1996,1996-06-06
20th of February 1997,1997-02-20
7/8-2002,2002-08-07
25 Oc 1992,1992-10-25
"November 14, 2008",2008-11-14
4-16-31,2031-04-16
14/18/1999,1999-06-14
27-1-2024,2024-01-27
16-2-2025,2025-02-08
ngày 20 tháng 4 năm 2017,2017-04-20
2023-8-6,2023-08-06
9:12:2025,2025-12-09
6 tháng 10 năm 2023,2023-10-06
3/4/93,1993-04-03
24 tháng 12 năm 1996,1996-12-24
4-9-1994,1994-09-02
27 July 2020,2020-07-27
20 May 2009,2009-05-20
2-1,1999-01-02
20/3/2021,2021-03-20
27/7-2034,2034-07-27
1-27-19,2019-01-27
27/9/20,2020-09-27
Nov 3 98,1998-11-03
5/4/98,1998-04-05
1998-1-14,1998-01-14
8.12.2000,2000-12-08
24/1-2027,2027-01-24
24/3/2027,2027-01-24
14th of June 2018,2018-06-14
18 tháng 7 năm 2031,2031-07-18
7/1/2032,2032-01-07
"Jan 5th, 2012",2012-01-05
23May2023,2023-05-23
12/12-2004,2004-06-12
7-12,1992-12-07
25-7-1991,1991-07-25
5/28/96,1996-05-28
11:7:2033,2033-07-11
22/4/2030,2030-04-22
28/1/09,2009-01-28
19/18/2009,2009-06-19
1995/7,1995-07-22
7-13-30,2030-07-13
18th of September 2019,2019-09-18
Mar 20 90,1990-03-20
"Oct 5th, 2026",2026-10-05
1 Sep 2019,2019-09-01
2nd of November 2035,2035-11-02
18/1-2033,2033-01-18
2006-9-11,2006-09-11
5-1-96,1996-05-01
Jun 15 10,2010-06-15
1/1/12,2012-01-01
21/16-2025,2025-08-21
17-8,2007-08-17
25th of January 2009,2009-01-25
ngày 12 tháng 8 năm 1995,1995-08-12
6/15/2012,2012-06-15
28/8/09,2009-08-28
ngày 16 tháng 11 năm 1999,1999-11-16
16 Ma 2022,2022-05-16
8/17/18,2018-08-17
11/3/91,1991-03-11
25 Jan 2026,2026-01-25
16Jul2024,2024-07-16
4.3.2014,2014-03-04
1990-1-27,1990-01-27
8/26/2030,2030-08-26
1Jun2023,2023-06-01
Jun 25 16,2016-06-25
42-8-2015,2015-08-21
1992-11-6,1992-11-06
13-4-2005,2005-04-13
16-5-2013,2013-05-08
27/9-1991,1991-09-27
8/2-2013,2013-02-08
12/27/2007,2007-12-27
5/2/29,2029-02-05
11/15/2025,2025-05-11
5/11/1999,1999-11-05
27/3-1998,1998-03-27
Dec 20 27,2027-12-20
1993-5-10,1993-05-10
15/7/06,2006-07-15
14/2/07,2007-02-14
20/6/08,2008-06-20
2/6/07,2007-06-02
8-4-1991,1991-04-08
12/11/28,2028-11-12
20/2-2025,2025-02-20
"April 10, 2027",2027-04-10
2032-8-4,2032-08-04
19/8/99,1999-08-19
12-24-09,2009-12-24
2035/8,2035-08-05
2004-7-1,2004-07-01
6/10-2021,2021-10-06
12/26/1998,1998-12-26
08011992,1992-01-08
Dec 20 17,2017-12-20
28/3-2032,2032-03-28
27Dec2023,2023-12-27
5/3/10,2010-03-05
9/11/1990,1990-11-09
1997/11/28,1997-11-28
8-3-2028,2028-03-08
20/27/1992,1992-09-20
"March 12, 2031",2031-03-12
"Oct 6th, 2010",2010-10-06
20 March 2018,2018-03-20
Jul 19 11,2011-07-19
22/22-2001,2001-11-22
Apr 23 00,2000-04-23
Feb 3 94,1994-02-03
21/11-2022,2022-11-21
13/9/2002,2002-09-13
2027/12/2,2027-12-02
1993/12,1993-12-28
