input_text,target_text
32-9-2015,2015-09-16
11.3.2014,2014-03-11
"May 11, 2003",2003-05-11
17/9-2026,2026-09-17
14-6-2025,2025-06-14
24/8/35,2035-08-24
12/22-2000,2000-11-12
17/20-2031,2031-10-17
2031-8-13,2031-08-13
08071999,1999-07-08
19th of November 2010,2010-11-19
20-9,2016-09-20
"June 23, 1999",1999-06-23
ngày 5 tháng 9 năm 1993,1993-09-05
28-6,2020-06-28
22Mar1991,1991-03-22
19:5:2033,2033-05-19
18Feb2017,2017-02-18
14 March 2015,2015-03-14
"Dec 1st, 2000",2000-12-01
2-26-17,2017-02-26
2014/11,2014-11-11
17 Dec 2024,2024-12-17
11Mar2014,2014-03-11
13 Jun 1990,1990-06-13
7/18/2035,2035-06-07
9/12/33,2033-12-09
16 Jul 2026,2026-07-16
8/6-2020,2020-06-08
ngày 26 tháng 7 năm 2022,2022-07-26
6Jan2018,2018-01-06
"March 5, 2029",2029-03-05
22-12-2031,2031-12-22
1992-3-27,1992-03-27
8-8-2026,2026-08-08
10 tháng 6 năm 2033,2033-06-10
6-5-16,2016-06-05
20Jun2034,2034-06-20
5/3/00,2000-03-05
15 Apr 2003,2003-04-15
1997/9/23,1997-09-23
25 Oct 2030,2030-10-25
20082033,2033-08-20
2004/9/16,2004-09-16
18Jun2023,2023-06-18
21Oct2008,2008-10-21
"Jun 26th, 2035",2035-06-26
3 Jun 2026,2026-06-03
"Jul 13th, 2009",2009-07-13
2 Nov 1999,1999-11-02
ngày 24 tháng 4 năm 2021,2021-04-24
6.9.2007,2007-09-06
2026-12-24,2026-12-24
"October 13, 2034",2034-10-13
23.6.1999,1999-06-23
24/10-2024,2024-10-24
"May 20th, 2013",2013-05-20
18:12:2035,2035-12-18
15 October 2028,2028-10-15
27-10,2026-10-27
1997/4/28,1997-04-28
8/9-2032,2032-09-08
12/3/2029,2029-03-12
24/3-2015,2015-03-24
19/10/97,1997-10-19
Aug 7 93,1993-08-07
28/6-2028,2028-03-28
26 Ju 2020,2020-06-26
15 September 2018,2018-09-15
12th of May 2021,2021-05-12
2/12-2033,2033-12-02
11/1/1996,1996-11-01
21-7,2034-07-21
3/24-1993,1993-12-03
1:9:2008,2008-09-01
ngày 24 tháng 8 năm 2021,2021-08-24
24/24/2030,2030-08-24
54-8-1991,1991-08-27
28-1,2035-01-28
2020/6/8,2020-06-08
8/12-2024,2024-06-08
2034-10-6,2034-10-06
5Jun2004,2004-06-05
2031-12-19,2031-12-19
9/20-2028,2028-10-09
"Mar 19th, 2004",2004-03-19
10/4/13,2013-04-10
11/10/1992,1992-10-11
07031992,1992-03-07
13/8-2032,2032-08-13
28th of November 2022,2022-11-28
5-10,2023-10-05
2 Se 2025,2025-09-02
12-7,2021-07-12
6-1-92,1992-06-01
8/12/1996,1996-12-08
7/9/35,2035-09-07
12-8-2007,2007-08-06
13 Fe 2021,2021-02-13
11/22-1990,1990-11-11
23 Ap 2019,2019-04-23
13.2.2032,2032-02-13
22 No 2007,2007-11-22
21032016,2016-03-21
3.4.2026,2026-04-03
2012/4/11,2012-04-11
14Feb1992,1992-02-14
22-4-1998,1998-04-11
"May 6, 1993",1993-05-06
Jul 6 31,2031-07-06
21 tháng 1 năm 2029,2029-01-21
23th of March 1993,1993-03-23
2035-3-11,2035-03-11
Sep 13 19,2019-09-13
13/10-2028,2028-10-13
24:3:1999,1999-03-24
4-4,2017-04-04
2Apr2011,2011-04-02
10-5,2010-05-10
9/6-2022,2022-06-09
Dec 14 12,2012-12-14
21 Ju 2012,2012-07-21
1-12-1998,1998-12-01
8/1-1999,1999-01-08
13 March 2018,2018-03-13
2.3.2033,2033-03-02
13/2-2017,2017-02-13
30-12-2032,2032-12-15
9/4/33,2033-04-09
24-6,1995-06-24
19.12.2001,2001-12-19
1990/4,1990-04-26
2Nov2005,2005-11-02
2034/4,2034-04-22
9/12/92,1992-12-09
10-27-98,1998-10-27
8/16/2030,2030-08-16
40-2-2025,2025-02-20
Nov 8 02,2002-11-08
4/12/30,2030-04-12
14/5/2022,2022-05-14
Jul 19 20,2020-07-19
14/9-1995,1995-09-14
2023/4,2023-04-19
20th of November 2028,2028-11-20
36-5-2010,2010-05-18
8/5/30,2030-05-08
3-15-28,2028-03-15
ngày 26 tháng 12 năm 2008,2008-12-26
"Jan 16th, 2026",2026-01-16
27/10/1995,1995-10-27
Dec 9 31,2031-12-09
Apr 4 15,2015-04-04
10-19-08,2008-10-19
3/7/2007,2007-07-03
14th of August 1994,1994-08-14
23 August 2011,2011-08-23
20/10-2010,2010-05-20
13/4-2017,2017-04-13
Jul 27 95,1995-07-27
18/5-1997,1997-05-18
ngày 22 tháng 9 năm 2021,2021-09-22
11th of March 2000,2000-03-11
4/23/07,2007-04-23
19/36/1990,1990-12-19
9 April 2020,2020-04-09
13Oct2007,2007-10-13
2016/5,2016-05-08
2015/12/18,2015-12-18
22062015,2015-06-22
16 July 1998,1998-07-16
25011990,1990-01-25
15-9,2032-09-15
2024/2,2024-02-13
2034/1,2034-01-26
2029/3,2029-03-02
2030-12-26,2030-12-26
17111995,1995-11-17
16-6-2029,2029-06-16
09092003,2003-09-09
07072026,2026-07-07
6.6.2018,2018-06-06
6 tháng 2 năm 2009,2009-02-06
9/22/29,2029-09-22
"November 27, 2004",2004-11-27
7/2-1990,1990-02-07
27112033,2033-11-27
16Feb2008,2008-02-16
3rd of December 2014,2014-12-03
2002/10/19,2002-10-19
21/24/2006,2006-08-21
5/2/90,1990-02-05
11 Se 1998,1998-09-11
ngày 17 tháng 9 năm 2028,2028-09-17
5/16-1999,1999-08-05
2 Oct 2033,2033-10-02
Jan 18 23,2023-01-18
2024/9/25,2024-09-25
6/7/12,2012-07-06
Feb 16 90,1990-02-16
1/22/11,2011-01-22
17/18-2028,2028-09-17
28 Oct 2035,2035-10-28
11/3-2016,2016-03-11
24/18-1997,1997-09-24
19Jan2012,2012-01-19
21:6:2018,2018-06-21
1992/7/3,1992-07-03
28Jun2016,2016-06-28
27/16-1998,1998-08-27
54-11-2008,2008-11-27
28/6-2008,2008-06-28
24-1,1999-01-24
26/7/90,1990-07-26
23/3-2020,2020-03-23
38-4-2003,2003-04-19
22/33/2033,2033-11-22
Jan 24 02,2002-01-24
2034/8,2034-08-14
5/2/18,2018-05-02
20092021,2021-09-20
2027/6,2027-06-21
16Dec1996,1996-12-16
14 No 2029,2029-11-14
26-4,1999-04-26
14/3-1999,1999-03-14
16/11/2003,2003-11-16
14Nov2020,2020-11-14
Nov 27 34,2034-11-27
7/10/2000,2000-07-10
21/12/2022,2022-12-21
25-11-2023,2023-11-25
3:9:2026,2026-09-03
7/9-1991,1991-09-07
5 April 2022,2022-04-05
18/3/15,2015-03-18
8 Jul 2029,2029-07-08
8-1-2031,2031-01-08
ngày 19 tháng 7 năm 2008,2008-07-19
2026/10/17,2026-10-17
2019/2,2019-02-04
1996/3,1996-03-05
"March 11, 2033",2033-03-11
28/11/1998,1998-11-28
21/4/18,2018-04-21
6/12/05,2005-06-12
18 Ja 2032,2032-01-18
22 Sep 2012,2012-09-22
3 Jan 1993,1993-01-03
18 tháng 4 năm 2031,2031-04-18
19/11/10,2010-11-19
2015-12-18,2015-12-18
4/2/06,2006-02-04
22.8.2034,2034-08-22
15-2-2004,2004-02-15
13/9-2012,2012-09-13
48-2-2022,2022-02-24
5/13/1999,1999-05-13
ngày 28 tháng 4 năm 2026,2026-04-28
"December 1, 1994",1994-12-01
23/10-2022,2022-05-23
10/4-2006,2006-04-10
28/24-1991,1991-12-28
11/5-2010,2010-05-11
7/18/1991,1991-07-18
15/21/2010,2010-07-15
7-19-97,1997-07-19
4/10/2016,2016-04-10
"November 3, 1994",1994-11-03
10-2-90,1990-10-02
"February 20, 2035",2035-02-20
2006/9,2006-09-03
6/4/91,1991-04-06
2016-1-12,2016-01-12
20/11-2035,2035-11-20
1/12/2031,2031-04-01
"Mar 27th, 2020",2020-03-27
Jan 25 26,2026-01-25
25 September 2024,2024-09-25
ngày 4 tháng 5 năm 2021,2021-05-04
23/8-2002,2002-08-23
"July 1, 2010",2010-07-01
12/11/2002,2002-11-12
4-4,1993-04-04
5:3:2011,2011-03-05
"Dec 19th, 1999",1999-12-19
26 October 2031,2031-10-26
20/5/93,1993-05-20
25 March 2002,2002-03-25
27/12-2016,2016-12-27
17:2:2006,2006-02-17
8.7.2002,2002-07-08
Sep 21 20,2020-09-21
27/12/2028,2028-12-27
20:1:2033,2033-01-20
2002-7-24,2002-07-24
Nov 27 12,2012-11-27
2006/7/18,2006-07-18
27th of May 2002,2002-05-27
16/6/2013,2013-06-16
22/10-2007,2007-10-22
2021/8,2021-08-28
26/5-2025,2025-05-26
23/3-1992,1992-03-23
"Aug 18th, 2010",2010-08-18
20:11:2029,2029-11-20
2014-7-16,2014-07-16
10/10/35,2035-10-10
20/1/2019,2019-01-20
26-4-2010,2010-04-26
5-2,1997-02-05
"Aug 24th, 2008",2008-08-24
18-6-2011,2011-06-18
8/22/93,1993-08-22
27081994,1994-08-27
3.12.2017,2017-12-03
ngày 19 tháng 10 năm 1990,1990-10-19
28Jan1998,1998-01-28
2/4/94,1994-04-02
23/2-1991,1991-01-23
12/2-2014,2014-02-12
44-8-2031,2031-08-22
5/4-2007,2007-04-05
23/4-2009,2009-02-23
28/30/2013,2013-10-28
12/10-2033,2033-10-12
7th of December 2019,2019-12-07
18-1-2024,2024-01-09
08102015,2015-10-08
Jun 6 18,2018-06-06
ngày 13 tháng 7 năm 2020,2020-07-13
2016/1,2016-01-25
"Mar 21th, 2016",2016-03-21
2003/10/1,2003-10-01
2023/12,2023-12-21
Sep 11 02,2002-09-11
48-1-1998,1998-01-24
3/1-1994,1994-01-03
4 Ja 2026,2026-01-04
3:10:1991,1991-10-03
17052011,2011-05-17
15/24-1990,1990-12-15
May 26 22,2022-05-26
14-10,1995-10-14
23-4,2035-04-23
16-4-2028,2028-04-16
22/9-1995,1995-09-22
8/1/22,2022-01-08
2035/4/26,2035-04-26
1/4/2001,2001-04-01
4/20/35,2035-04-20
5/5-2019,2019-05-05
1-5,2022-05-01
2nd of February 2034,2034-02-02
8 June 2030,2030-06-08
6-1-1998,1998-01-06
12/4-2009,2009-02-12
"Nov 25th, 2026",2026-11-25
21/9/1990,1990-09-21
1/16-2031,2031-08-01
1993/6/6,1993-06-06
18Jul2019,2019-07-18
"Apr 24th, 2005",2005-04-24
26 Oct 2001,2001-10-26
Jan 5 24,2024-01-05
52-2-2015,2015-02-26
16/1/2031,2031-01-16
ngày 14 tháng 3 năm 2010,2010-03-14
15-3,2023-03-15
24/27/2027,2027-09-24
ngày 10 tháng 11 năm 2002,2002-11-10
1/28/00,2000-01-28
14-8-2016,2016-08-14
1-12-09,2009-01-12
23th of December 2015,2015-12-23
44-10-2008,2008-10-22
38-2-2035,2035-02-19
22 Jan 2029,2029-01-22
14 Au 2000,2000-08-14
"August 27, 1993",1993-08-27
4/33/2002,2002-11-04
2033/7,2033-07-18
12:8:2028,2028-08-12
2011/11,2011-11-04
2013-2-27,2013-02-27
3/7-1995,1995-07-03
"Nov 17th, 1994",1994-11-17
Dec 7 99,1999-12-07
2026/2/17,2026-02-17
26Sep2000,2000-09-26
18/8/33,2033-08-18
2020/4,2020-04-12
2001-1-22,2001-01-22
9/3/2016,2016-01-09
2/15/19,2019-02-15
19071994,1994-07-19
17 tháng 1 năm 2027,2027-01-17
10/6-2023,2023-06-10
17/12/00,2000-12-17
21112032,2032-11-21
11/17/06,2006-11-17
Aug 13 92,1992-08-13
ngày 13 tháng 12 năm 2016,2016-12-13
6/18/2012,2012-06-06
15 tháng 4 năm 2025,2025-04-15
14 September 1992,1992-09-14
3-6-1990,1990-06-03
2000/8,2000-08-12
28/2-2006,2006-02-28
6-23-14,2014-06-23
12/21/2003,2003-12-21
2009-11-21,2009-11-21
6-2-03,2003-06-02
"Oct 5th, 2013",2013-10-05
12/15/1995,1995-12-15
11/20/2006,2006-11-20
11-13-06,2006-11-13
26-8-1994,1994-08-13
3Nov2007,2007-11-03
4 January 2012,2012-01-04
6-6-29,2029-06-06
15032025,2025-03-15
8:6:1997,1997-06-08
9Aug2022,2022-08-09
6/17/2010,2010-06-17
3/1/17,2017-03-01
8-7-2001,2001-07-04
2020-11-8,2020-11-08
10/25/30,2030-10-25
11-5-10,2010-11-05
4/12/11,2011-12-04
2026-2-2,2026-02-02
19 May 1996,1996-05-19
18/21/2032,2032-07-18
6/6/2018,2018-06-06
7 July 2006,2006-07-07
"February 19, 2019",2019-02-19
1994-7-22,1994-07-22
28/1-1999,1999-01-28
2nd of September 2030,2030-09-02
"Feb 14th, 2006",2006-02-14
"Nov 19th, 1990",1990-11-19
ngày 11 tháng 5 năm 2008,2008-05-11
"Feb 16th, 2034",2034-02-16
2002-9-4,2002-09-04
ngày 15 tháng 3 năm 2028,2028-03-15
2021-8-24,2021-08-24
9/9/1999,1999-09-09
2020/1/22,2020-01-22
3-4-2029,2029-04-03
2034/10/22,2034-10-22
22 Jun 2026,2026-06-22
2035-6-11,2035-06-11
"Jul 8th, 2004",2004-07-08
11 tháng 4 năm 2019,2019-04-11
14/1/1993,1993-01-14
17/4-2012,2012-02-17
27Sep2008,2008-09-27
23 Oct 2029,2029-10-23
46-2-2012,2012-02-23
15-7,2014-07-15
3 January 2031,2031-01-03
28Nov2034,2034-11-28
2019-5-26,2019-05-26
21-12-2030,2030-12-21
2014/11,2014-11-12
21/9/1992,1992-03-21
2024-10-13,2024-10-13
ngày 15 tháng 10 năm 2010,2010-10-15
7/2/02,2002-02-07
ngày 13 tháng 7 năm 2010,2010-07-13
3-12-33,2033-03-12
11th of April 2016,2016-04-11
13th of October 2008,2008-10-13
10/21/1998,1998-07-10
7:9:2020,2020-09-07
8/21/2022,2022-08-21
ngày 15 tháng 4 năm 2030,2030-04-15
7 Jul 2033,2033-07-07
5/8/2034,2034-05-08
17.11.2035,2035-11-17
17/10-2010,2010-05-17
1/18/2007,2007-01-18
27101998,1998-10-27
2014/6,2014-06-08
1996-10-13,1996-10-13
2013/8,2013-08-10
"Mar 28th, 2016",2016-03-28
6-7-2014,2014-07-06
9/24/2010,2010-08-09
27:12:2020,2020-12-27
2 tháng 4 năm 1995,1995-04-02
27:5:2000,2000-05-27
19Jan1993,1993-01-19
9 Mar 2015,2015-03-09
25:7:2019,2019-07-25
17Jan2002,2002-01-17
9/4-2022,2022-02-09
7:8:2031,2031-08-07
17/8/35,2035-08-17
25/9/2030,2030-03-25
15/6/07,2007-06-15
"Jul 15th, 1995",1995-07-15
21/2-2018,2018-02-21
1994/9/17,1994-09-17
"Jun 25th, 2000",2000-06-25
22Apr2034,2034-04-22
11/33/2022,2022-11-11
16/4-2031,2031-02-16
Jan 13 91,1991-01-13
"December 10, 2019",2019-12-10
13/1-1998,1998-01-13
20012018,2018-01-20
05092004,2004-09-05
14 January 1995,1995-01-14
23th of December 1991,1991-12-23
15 tháng 9 năm 2027,2027-09-15
2033-12-7,2033-12-07
14/12-2010,2010-06-14
"February 18, 1994",1994-02-18
ngày 19 tháng 1 năm 2034,2034-01-19
"July 3, 2029",2029-07-03
13/9/25,2025-09-13
4/12/2000,2000-04-12
23-7,2001-07-23
ngày 19 tháng 3 năm 1997,1997-03-19
1999/10,1999-10-15
44-2-2024,2024-02-22
8 September 2029,2029-09-08
24-3,2026-03-24
9/25/09,2009-09-25
19Oct2016,2016-10-19
2001-6-23,2001-06-23
2021/7/8,2021-07-08
6 April 2021,2021-04-06
"Mar 4th, 2027",2027-03-04
12th of September 2021,2021-09-12
15/16-2010,2010-08-15
8-12-2026,2026-12-04
2019/2/9,2019-02-09
"January 16, 2032",2032-01-16
28/22-2018,2018-11-28
7-3-2007,2007-03-07
2000/12,2000-12-18
2 tháng 9 năm 1998,1998-09-02
"Jul 20th, 1998",1998-07-20
Mar 12 19,2019-03-12
2033/10,2033-10-20
3/5/2035,2035-05-03
4/1-2021,2021-01-04
"November 4, 2012",2012-11-04
24Apr2018,2018-04-24
10/6/2025,2025-06-10
19/8-2030,2030-08-19
26081992,1992-08-26
2/3-2025,2025-03-02
3/22/1993,1993-03-22
8/27/2010,2010-09-08
22 Oct 2031,2031-10-22
11.4.2033,2033-04-11
12/12/13,2013-12-12
11 Apr 2022,2022-04-11
1 October 2002,2002-10-01
"April 14, 2021",2021-04-14
11/8/2014,2014-08-11
22 Ju 2030,2030-07-22
10/11/2005,2005-11-10
"Sep 25th, 1993",1993-09-25
2028/6/25,2028-06-25
"March 9, 1997",1997-03-09
28.2.2000,2000-02-28
27 June 1993,1993-06-27
"June 28, 2027",2027-06-28
08052019,2019-05-08
7 Se 2000,2000-09-07
4/8/20,2020-08-04
11 September 2032,2032-09-11
5/12/99,1999-05-12
22-3-2031,2031-03-22
10 Ma 2005,2005-05-10
12/6/1991,1991-12-06
18-9-2003,2003-09-09
ngày 23 tháng 6 năm 2028,2028-06-23
2008/8/9,2008-08-09
2020/8/2,2020-08-02
23/2-2025,2025-02-23
42-2-2017,2017-02-21
13:5:1998,1998-05-13
26/4-2027,2027-04-26
"June 18, 2006",2006-06-18
"September 15, 2014",2014-09-15
9 tháng 9 năm 2003,2003-09-09
6th of April 2025,2025-04-06
15.5.2035,2035-05-15
1/9/93,1993-01-09
21 Apr 2013,2013-04-21
6:10:2005,2005-10-06
18/24/2031,2031-08-18
20 tháng 11 năm 2002,2002-11-20
May 20 06,2006-05-20
24/24-2026,2026-12-24
1993-10-5,1993-10-05
1.1.2014,2014-01-01
18Jun1999,1999-06-18
20 Nov 2021,2021-11-20
08082009,2009-08-08
28 April 2028,2028-04-28
21/1-2029,2029-01-21
1/2-2020,2020-02-01
"Jun 15th, 2028",2028-06-15
10-10,2002-10-10
ngày 23 tháng 11 năm 2027,2027-11-23
12Apr2006,2006-04-12
16/2-2031,2031-02-16
ngày 13 tháng 12 năm 2033,2033-12-13
ngày 13 tháng 7 năm 1998,1998-07-13
12:1:2010,2010-01-12
2028/10/21,2028-10-21
8.6.2032,2032-06-08
14-7-2001,2001-07-07
1 tháng 6 năm 1996,1996-06-01
5May2021,2021-05-05
6 Ja 2007,2007-01-06
6Feb1993,1993-02-06
2017-5-21,2017-05-21
3/10/2031,2031-03-10
9/2/08,2008-02-09
2/19/2018,2018-02-19
15/18/1999,1999-06-15
18/10-2026,2026-10-18
2 Nov 1991,1991-11-02
4 Oct 2022,2022-10-04
2-5-94,1994-02-05
11/10/1995,1995-10-11
8 Ma 2002,2002-03-08
1999/10,1999-10-16
2028/3/7,2028-03-07
12 No 2020,2020-11-12
Oct 26 14,2014-10-26
11/8-2028,2028-08-11
23th of November 1997,1997-11-23
5/11-2008,2008-11-05
23/12-1994,1994-06-23
11/10/2005,2005-11-10
"Dec 28th, 2006",2006-12-28
15/8/06,2006-08-15
1/21/2025,2025-01-21
2/10/06,2006-10-02
ngày 3 tháng 4 năm 2001,2001-04-03
04122005,2005-12-04
17051993,1993-05-17
4/25/1990,1990-04-25
34-5-2025,2025-05-17
40-7-1994,1994-07-20
22-6-2029,2029-06-11
2026/4/8,2026-04-08
ngày 22 tháng 1 năm 2008,2008-01-22
7.5.2034,2034-05-07
12/12/2027,2027-04-12
28-6-2012,2012-06-28
10-8-2001,2001-08-05
2032/4/21,2032-04-21
15-1,2026-01-15
3 August 2019,2019-08-03
26Nov2025,2025-11-26
22th of March 1998,1998-03-22
14/36/2017,2017-12-14
2017/10,2017-10-13
12/15/2003,2003-12-15
2/10/26,2026-02-10
8/5-2027,2027-05-08
13/3/2006,2006-03-13
Mar 8 90,1990-03-08
24/6-2023,2023-06-24
16/10-1998,1998-05-16
11.7.2026,2026-07-11
25/18/2020,2020-06-25
May 11 33,2033-05-11
ngày 27 tháng 3 năm 2011,2011-03-27
4/15/23,2023-04-15
26 tháng 5 năm 1992,1992-05-26
11Jan2024,2024-01-11
20/11/2003,2003-11-20
28/8/03,2003-08-28
ngày 18 tháng 4 năm 2010,2010-04-18
23:1:2018,2018-01-23
1-28-93,1993-01-28
21 Ma 1990,1990-05-21
4/8-2024,2024-04-04
28.4.1994,1994-04-28
5/7/1999,1999-07-05
12/23/1999,1999-12-23
5/13/1999,1999-05-13
27/4/92,1992-04-27
18 Apr 2019,2019-04-18
23-3,1998-03-23
6/36/2021,2021-12-06
3rd of October 2030,2030-10-03
15:3:2031,2031-03-15
24:6:2025,2025-06-24
9 May 2006,2006-05-09
ngày 27 tháng 3 năm 2013,2013-03-27
4/12/1998,1998-04-04
Jul 12 29,2029-07-12
16Jun2003,2003-06-16
28/2-2023,2023-01-28
15092010,2010-09-15
1999/4,1999-04-23
30-10-2029,2029-10-15
11 tháng 8 năm 2005,2005-08-11
27.3.1996,1996-03-27
20072009,2009-07-20
5/8/2028,2028-08-05
2 May 1997,1997-05-02
"Jul 17th, 2004",2004-07-17
1/3-2003,2003-03-01
7/10-2004,2004-10-07
ngày 9 tháng 10 năm 1990,1990-10-09
40-2-2022,2022-02-20
1996-12-18,1996-12-18
12:11:2016,2016-11-12
9/1/2017,2017-09-01
ngày 20 tháng 3 năm 2012,2012-03-20
Nov 3 09,2009-11-03
1/15/2030,2030-05-01
1 Oct 1996,1996-10-01
18.9.1990,1990-09-18
19-4-1991,1991-04-19
6/5/13,2013-05-06
25122009,2009-12-25
17/9-1993,1993-09-17
2004-7-6,2004-07-06
8Aug1998,1998-08-08
12.10.1999,1999-10-12
ngày 6 tháng 6 năm 2002,2002-06-06
15/30/2022,2022-10-15
22 tháng 10 năm 1993,1993-10-22
21/2/2012,2012-02-21
1/8-2013,2013-04-01
7th of November 2014,2014-11-07
4/5-1992,1992-05-04
8Dec2030,2030-12-08
12/14/2005,2005-12-14
7/28/2005,2005-07-28
5/27/2032,2032-09-05
18 January 2033,2033-01-18
16Jun2019,2019-06-16
14-11,2025-11-14
6-7-2014,2014-07-06
1-1-2029,2029-01-01
2011-11-7,2011-11-07
3:12:2020,2020-12-03
20/11-2017,2017-11-20
23/14-2013,2013-07-23
24Aug2010,2010-08-24
3/2-1995,1995-01-03
2013/9/26,2013-09-26
2028-6-12,2028-06-12
5/21/94,1994-05-21
19 May 1996,1996-05-19
21Feb1996,1996-02-21
1Dec1997,1997-12-01
ngày 7 tháng 6 năm 2011,2011-06-07
5/20/2020,2020-05-20
3/15/2015,2015-05-03
1995/9/21,1995-09-21
3/13/99,1999-03-13
2032/9,2032-09-07
3:4:1990,1990-04-03
2016-12-22,2016-12-22
4-24-16,2016-04-24
19052002,2002-05-19
25-12,2015-12-25
8th of October 2024,2024-10-08
16:6:2002,2002-06-16
1-15-10,2010-01-15
4/24/2024,2024-04-24
8/6/2017,2017-08-06
2003/10/12,2003-10-12
23-12,2002-12-23
10-6,2009-06-10
ngày 18 tháng 5 năm 2029,2029-05-18
6-4-91,1991-06-04
28/1/93,1993-01-28
6-8-1995,1995-08-06
24-10-2012,2012-10-24
08102018,2018-10-08
4/11/04,2004-11-04
14/9-2017,2017-09-14
6/4-2027,2027-04-06
ngày 25 tháng 6 năm 2033,2033-06-25
"Jan 10th, 2023",2023-01-10
17 Ja 2018,2018-01-17
"January 22, 2012",2012-01-22
13/8/02,2002-08-13
1-17-18,2018-01-17
28 Au 1994,1994-08-28
"June 14, 2001",2001-06-14
16-1-1996,1996-01-08
ngày 28 tháng 4 năm 2033,2033-04-28
12/2/16,2016-02-12
2003/4/6,2003-04-06
24/3/25,2025-03-24
21Aug2020,2020-08-21
13-4,1998-04-13
"Feb 28th, 1997",1997-02-28
7-1-96,1996-07-01
10th of January 2012,2012-01-10
23 December 1991,1991-12-23
14/3-2005,2005-03-14
2002/11/1,2002-11-01
2010/11/21,2010-11-21
24/3-2024,2024-03-24
12/3/93,1993-12-03
11:3:2024,2024-03-11
Apr 24 93,1993-04-24
26:2:2026,2026-02-26
23 tháng 4 năm 2001,2001-04-23
14-9,2031-09-14
2/4/2006,2006-04-02
2006-12-20,2006-12-20
2006/4/9,2006-04-09
ngày 26 tháng 5 năm 2022,2022-05-26
20 August 2023,2023-08-20
21Sep2031,2031-09-21
1991-9-27,1991-09-27
Feb 4 35,2035-02-04
28/1-1995,1995-01-28
4/9/2021,2021-04-09
5Apr2015,2015-04-05
24.5.2023,2023-05-24
21:3:1990,1990-03-21
1/7-2014,2014-07-01
26 Jun 2022,2022-06-26
24/9-1997,1997-09-24
2021-2-20,2021-02-20
1992/1,1992-01-02
12 Ap 1996,1996-04-12
2034-11-25,2034-11-25
2020/12/6,2020-12-06
2032/6,2032-06-06
27022031,2031-02-27
22:3:2027,2027-03-22
1-6-1995,1995-06-01
28:12:2020,2020-12-28
ngày 15 tháng 5 năm 2001,2001-05-15
10/23/00,2000-10-23
22-5,2022-05-22
1994/12,1994-12-03
15/2/97,1997-02-15
8/11/97,1997-08-11
10-14-04,2004-10-14
26-1-2035,2035-01-13
26 tháng 12 năm 2028,2028-12-26
12-3,2032-03-12
14th of December 2016,2016-12-14
4/14/2034,2034-04-14
5/22-1998,1998-11-05
25 Feb 1998,1998-02-25
14/4-2015,2015-04-14
3/17/91,1991-03-17
19:3:2009,2009-03-19
1Feb2015,2015-02-01
5th of August 2016,2016-08-05
18/11-2014,2014-11-18
6/11-1993,1993-11-06
7/30/2024,2024-10-07
8/12/26,2026-12-08
Mar 19 26,2026-03-19
4/14/2008,2008-04-14
Feb 14 21,2021-02-14
15-12-2000,2000-12-15
11/17/98,1998-11-17
May 23 29,2029-05-23
44-12-1990,1990-12-22
27 Fe 1997,1997-02-27
1-8,2012-08-01
23th of December 2011,2011-12-23
2/6/2032,2032-02-06
6/15/2004,2004-05-06
9.8.2010,2010-08-09
1996/8,1996-08-18
22-9,2015-09-22
16Sep2031,2031-09-16
6/5/32,2032-05-06
2033/8,2033-08-24
9/21/2002,2002-09-21
22032020,2020-03-22
23/1/2008,2008-01-23
"December 14, 2020",2020-12-14
20.2.2033,2033-02-20
8-5,2004-05-08
10 tháng 4 năm 2028,2028-04-10
12 Ma 2022,2022-03-12
22 Jun 2029,2029-06-22
11/7-1995,1995-07-11
6/10/06,2006-10-06
Feb 12 08,2008-02-12
6th of October 2028,2028-10-06
26/6/32,2032-06-26
23/10/14,2014-10-23
22 tháng 10 năm 2002,2002-10-22
28/8/35,2035-08-28
"Jun 12th, 1994",1994-06-12
24/7/11,2011-07-24
16/5-2003,2003-05-16
8/23/2026,2026-08-23
11/18/2007,2007-11-18
13 Au 2000,2000-08-13
11/18/1992,1992-06-11
1/9/29,2029-09-01
18Oct2009,2009-10-18
3.6.2005,2005-06-03
Oct 24 97,1997-10-24
23/24/2027,2027-08-23
ngày 16 tháng 2 năm 2030,2030-02-16
6-13-24,2024-06-13
ngày 1 tháng 8 năm 1999,1999-08-01
1Apr2015,2015-04-01
9/8-2000,2000-04-09
4/25/02,2002-04-25
10-6,2012-06-10
22/12-2031,2031-12-22
9/30/2011,2011-10-09
7/24/2015,2015-08-07
2032/9,2032-09-01
2009/10,2009-10-20
13 tháng 8 năm 2027,2027-08-13
46-2-2004,2004-02-23
19/4-2028,2028-04-19
"May 28th, 2013",2013-05-28
12/9-1997,1997-09-12
27/3/2010,2010-03-27
Oct 24 02,2002-10-24
"September 2, 2028",2028-09-02
1993-2-19,1993-02-19
12 Ma 2005,2005-03-12
4/18/31,2031-04-18
5 February 2001,2001-02-05
26 tháng 11 năm 1998,1998-11-26
26.11.1998,1998-11-26
16:11:1998,1998-11-16
25-11-2003,2003-11-25
25th of November 2000,2000-11-25
21/5-2004,2004-05-21
"May 26, 1990",1990-05-26
"March 14, 2028",2028-03-14
24th of January 1990,1990-01-24
23/10/23,2023-10-23
24-9-2018,2018-09-12
12-10-1999,1999-10-12
27 November 2006,2006-11-27
10-3-2012,2012-03-05
21 July 2009,2009-07-21
5/10/35,2035-10-05
20/9/18,2018-09-20
